Sale Date,Sale Price,sale_reason,sale_instrument,sale_warning,sitetype,addr_full,zip5,ctyname,postalctyn,lon,lat,building_grade,square_feet_total_living,bedrooms,bath_full_count,bath_half_count,bath_3qtr_count,year_built,year_renovated,current_zoning,sq_ft_lot,prop_type,present_use
2/8/07,670000,1,3,,R1,17229 NE 134TH PL,98052,,REDMOND,-122.1089452,47.72012458,8,2760,3,1,1,1,1983,0,R6,10947,R,2
2/8/07,559950,1,2,,R1,2617 181ST AVE NE,98052,REDMOND,REDMOND,-122.0991138,47.63348138,8,3050,5,2,0,1,1972,0,R3,8000,R,2
2/8/07,490000,1,3,,R1,10209 184TH AVE NE,98052,REDMOND,REDMOND,-122.0961713,47.6913956,8,1850,3,1,1,1,1981,0,R4,14725,R,2
2/9/07,1088000,1,3,,R1,10127 218TH CT NE,98053,,REDMOND,-122.0504045,47.68893434,10,3850,4,2,1,0,1990,0,RA5,34677,R,2
2/9/07,925000,1,3,,R1,25109 NE 62ND ST,98053,,REDMOND,-122.0030776,47.65996474,8,2950,3,1,0,2,1989,0,RA5,192535,R,2
2/9/07,849843,1,3,,R1,17216 NE 117TH WAY,98052,REDMOND,REDMOND,-122.1092181,47.70520362,9,3690,4,3,1,0,2006,0,R4,7499,R,2
2/9/07,630000,1,3,40,R1,6542 140TH PL NE,98052,REDMOND,REDMOND,-122.1520813,47.66504464,7,2310,3,1,0,1,1976,0,R6,7208,R,2
2/9/07,488610,1,3,,R1,12324 BIG LEAF WAY NE,98053,,REDMOND,-122.0141161,47.70843237,8,1510,2,1,0,1,2006,0,URPSO,3966,R,29
2/9/07,399950,1,3,,R1,8111 135TH PL NE,98052,REDMOND,REDMOND,-122.1595814,47.6762088,7,1240,3,1,0,0,1965,0,R4,10550,R,2
2/9/07,379950,12,3,,R1,16907 NE 106TH ST,98052,REDMOND,REDMOND,-122.1141086,47.69491334,7,980,3,1,0,0,1968,0,R6,9000,R,2
2/9/07,365000,1,3,,R1,14112 NE 78TH CT,98052,REDMOND,REDMOND,-122.150702,47.67434306,7,1260,2,1,1,0,1983,0,R5,2625,R,2
2/9/07,345992,1,3,54,R1,13816 231ST LN NE,98053,,REDMOND,-122.0294164,47.72294418,8,1510,3,2,0,0,2007,0,URPSO,3657,R,29
2/10/07,497000,1,3,,R1,17815 NE 101ST CT,98052,REDMOND,REDMOND,-122.1020716,47.69071763,8,1700,3,1,1,1,1984,0,R5,9649,R,2
2/10/07,488672,1,3,,R1,13753 MORGAN DR NE,98053,,REDMOND,-122.031056,47.7224959,8,1510,3,2,0,0,2007,0,URPSO,4046,R,29
2/12/07,734900,1,3,,R1,17523 NE 120TH WAY,98052,REDMOND,REDMOND,-122.1062842,47.70756706,9,3040,4,2,1,0,2006,0,R4,6527,R,2
2/12/07,640000,1,3,,R1,4520 165TH AVE NE,98052,REDMOND,REDMOND,-122.1207404,47.65014931,8,2980,5,2,0,1,1976,0,R4,7500,R,2
2/13/07,746790,1,3,,R1,13862 MORGAN DR NE,98053,,REDMOND,-122.031714,47.7241509,8,2170,2,2,1,0,2007,0,URPSO,7546,R,2
2/13/07,628501,1,3,,R1,6202 189TH PL NE,98052,REDMOND,REDMOND,-122.0862351,47.66172705,9,2040,3,2,1,0,2002,0,R12,4607,R,2
2/13/07,455000,1,3,,R1,8710 172ND AVE NE,98052,REDMOND,REDMOND,-122.110603,47.6804452,8,1760,3,1,1,1,1976,0,R5,10296,R,2
2/14/07,749990,1,3,,R1,11806 179TH PL NE,98052,REDMOND,REDMOND,-122.1001836,47.70598718,9,2980,5,2,1,0,2005,0,R4,5300,R,2
2/14/07,645000,1,3,,R1,6793 195TH PL NE,98052,REDMOND,REDMOND,-122.0805246,47.66569005,9,2450,3,2,1,0,2005,0,R12,4496,R,2
2/14/07,578932,1,3,,R1,23616 NE 135TH WAY,98053,,REDMOND,-122.0240198,47.72028933,8,2380,2,2,1,0,2007,0,URPSO,5748,R,2
2/15/07,630000,1,3,41,R1,6542 140TH PL NE,98052,REDMOND,REDMOND,-122.1520813,47.66504464,7,2310,3,1,0,1,1976,0,R6,7208,R,2
2/15/07,380000,1,3,,R1,14237 NE 82ND CT,98052,REDMOND,REDMOND,-122.1490868,47.67685724,7,2300,5,3,0,0,1964,0,R5,14955,R,2
2/16/07,969000,1,3,,R1,15318 NE 138TH PL,98052,,REDMOND,-122.1346817,47.7245045,10,3560,4,2,0,1,2006,0,RA2.5SO,66211,R,2
2/16/07,952950,1,3,,R1,12040 157TH CT NE,98052,REDMOND,REDMOND,-122.1304502,47.70754365,9,3810,5,2,1,1,2006,0,R4,8432,R,2
2/16/07,578000,1,3,,R1,9754 228TH TER NE,98053,,REDMOND,-122.0358374,47.6868954,7,2690,4,2,1,0,2001,0,URPSO,4736,R,2
2/16/07,550000,8,3,12,R1,8008 132ND AVE NE,98052,REDMOND,REDMOND,-122.1634845,47.67574028,8,3050,3,1,0,0,1900,1983,R4,10010,R,2
2/16/07,550000,1,3,,R1,5234 159TH AVE NE,98052,REDMOND,REDMOND,-122.1281297,47.65532247,7,2060,5,2,0,0,1967,0,R5,8925,R,2
2/16/07,345992,1,3,54,R1,13822 231ST LN NE,98053,,REDMOND,-122.0294054,47.72306524,8,1510,2,2,0,0,2007,0,URPSO,3657,R,29
2/20/07,475000,1,3,,R1,16106 NE 103RD ST,98052,REDMOND,REDMOND,-122.1265394,47.69213907,8,3170,4,2,0,1,1977,0,R6,8250,R,2
2/20/07,339000,1,3,,R1,16420 NE 97TH PL,98052,REDMOND,REDMOND,-122.120256,47.68739347,7,820,2,1,1,0,1962,0,R5,5800,R,2
2/21/07,830000,1,3,,R1,8530 213TH PL NE,98053,,REDMOND,-122.0548264,47.67903969,10,3660,4,2,0,1,1996,0,RA5,26385,R,2
2/21/07,700000,1,3,,R1,18725 NE 109TH ST,98052,,REDMOND,-122.0900521,47.69611388,9,4070,4,2,1,0,1986,0,RA2.5,60548,R,2
2/21/07,685000,1,3,,R1,11019 166TH PL NE,98052,REDMOND,REDMOND,-122.1189888,47.69914753,9,2760,5,3,1,0,1997,0,R4,9205,R,2
2/21/07,642804,1,3,,R1,13957 MORGAN DR NE,98053,,REDMOND,-122.0332897,47.72608218,8,2575,3,2,1,0,2007,0,URPSO,11555,R,2
2/21/07,600820,1,3,,R1,13760 MORGAN DR NE,98053,,REDMOND,-122.0309028,47.72292017,8,1870,2,2,0,0,2007,0,URPSO,6245,R,2
2/21/07,599900,1,3,41,R1,8915 172ND AVE NE,98052,REDMOND,REDMOND,-122.11132,47.68177758,7,2610,4,2,1,0,1967,0,R5,9375,R,2
2/21/07,581900,1,3,40,R1,8915 172ND AVE NE,98052,REDMOND,REDMOND,-122.11132,47.68177758,7,2610,4,2,1,0,1967,0,R5,9375,R,2
2/21/07,575000,1,3,,R1,6905 237TH AVE NE,98053,,REDMOND,-122.0238415,47.66647205,8,2560,5,1,0,2,1980,0,RA5,37344,R,2
2/21/07,459990,1,3,,R1,9915 223RD AVE NE,98053,,REDMOND,-122.0432528,47.68732717,7,1440,3,2,1,0,2001,0,URPSO,3840,R,2
2/21/07,458015,1,3,,R1,23721 NE 134TH PL,98053,,REDMOND,-122.0217059,47.71895763,8,1510,2,1,0,1,2007,0,URPSO,4174,R,29
2/21/07,279560,14,15,18 51 52,R1,2930 172ND CT NE,98052,REDMOND,REDMOND,-122.110432,47.63659004,9,2320,4,2,1,0,1999,0,R5,9425,R,2
2/21/07,279556,1,3,54,R1,13828 231ST LN NE,98053,,REDMOND,-122.0293893,47.72316465,8,1300,2,2,0,0,2007,0,URPSO,3073,R,29
2/22/07,871950,1,3,,R1,15435 NE 106TH WAY,98052,REDMOND,REDMOND,-122.1337834,47.69487796,9,3190,4,2,1,1,2007,0,R4/C,8140,R,2
2/22/07,678000,1,2,,R1,10239 186TH CT NE,98052,REDMOND,REDMOND,-122.0946261,47.69223463,9,2320,3,2,1,0,1997,0,R3,12569,R,2
2/22/07,659950,1,3,,R1,12832 177TH PL NE,98052,,REDMOND,-122.1011715,47.7154309,8,2460,3,1,1,1,1985,0,R6,7300,R,2
2/22/07,600000,1,3,,R1,27911 NE QUAIL CREEK DR,98053,,REDMOND,-121.9670887,47.6303795,8,2500,3,2,1,0,1996,0,RA5,24191,R,2
2/23/07,885000,1,3,,R1,12722 167TH PL NE,98052,,REDMOND,-122.1169824,47.71400509,9,3500,3,2,1,1,1993,0,RA2.5,40980,R,2
2/23/07,700000,1,3,15 40,R1,18029 NE 133RD ST,98052,,REDMOND,-122.0977232,47.71835932,9,2770,3,2,1,0,1985,0,RA5,55525,R,2
2/23/07,495000,1,3,,R1,17237 NE 133RD PL,98052,,REDMOND,-122.1086036,47.71921347,8,1980,3,2,1,0,1987,0,R6,8660,R,2
2/23/07,486500,1,3,,R1,6418 146TH AVE NE,98052,REDMOND,REDMOND,-122.1455191,47.66389885,8,2530,3,1,1,2,1971,2016,R5,9347,R,2
2/25/07,529000,1,3,,R1,22730 NE FERN REACH CIR,98053,,REDMOND,-122.0359856,47.68410648,7,2280,3,2,1,0,2002,0,URPSO,4908,R,2
2/26/07,839050,1,3,,R1,13416 NE 83RD ST,98052,REDMOND,REDMOND,-122.1608582,47.67742949,10,3650,4,3,1,0,2007,0,R4,8791,R,2
2/26/07,550000,1,3,,R2,22888 NE 130TH ST,98053,,REDMOND,-122.0328597,47.7148094,8,1900,2,2,1,0,2004,0,URPSO,3343,R,29
2/27/07,839990,1,3,,R1,9033 236TH AVE NE,98053,,REDMOND,-122.0253275,47.68250153,9,4000,4,2,0,1,2005,0,URPSO,6486,R,2
2/27/07,784950,1,3,,R1,17275 NE 120TH WAY,98052,REDMOND,REDMOND,-122.1104252,47.70756518,9,3070,4,2,1,0,2006,0,R4,6932,R,2
2/27/07,779900,1,3,,R1,22212 NE 46TH ST,98053,,REDMOND,-122.04345,47.65025378,8,3800,5,2,1,0,1987,0,RA5,37125,R,2
2/27/07,720820,1,3,,R1,16592 NE 120TH ST,98052,REDMOND,REDMOND,-122.1196179,47.70723136,9,2790,4,2,1,0,2007,0,R4,5417,R,2
2/27/07,620000,1,3,,R1,27725 NE 30TH ST,98053,,REDMOND,-121.9690932,47.63457468,8,2500,3,2,1,0,1997,0,RA5,34958,R,2
2/27/07,522500,1,3,40,R1,11711 134TH PL NE,98052,REDMOND,REDMOND,-122.1619148,47.70587348,8,1710,3,1,0,1,1988,0,R4,11968,R,2
2/27/07,515000,1,3,41,R1,11711 134TH PL NE,98052,REDMOND,REDMOND,-122.1619148,47.70587348,8,1710,3,1,0,1,1988,0,R4,11968,R,2
2/27/07,505000,12,3,,R1,13302 174TH AVE NE,98052,,REDMOND,-122.1078888,47.71945137,8,2200,3,2,0,0,1987,0,R6,12350,R,2
2/27/07,5000,1,3,16,R1,8490 138TH LN NE,98052,REDMOND,REDMOND,-122.1554332,47.67857226,9,3130,5,2,0,1,2014,0,R5,5930,R,2
2/28/07,795000,1,3,,R1,21915 NE 85TH ST,98053,,REDMOND,-122.0478756,47.67790446,7,2170,3,1,1,1,1980,0,RA5,54450,R,2
2/28/07,645000,1,3,,R1,23226 NE 71ST ST,98053,,REDMOND,-122.0289367,47.6686756,8,2520,3,2,1,0,1988,0,RA5,37457,R,2
3/1/07,999950,1,3,,R1,26013 NE 45TH ST,98053,,REDMOND,-121.9914136,47.64757824,10,3720,4,2,1,1,2006,0,RA5,84506,R,2
3/1/07,700000,1,3,,R1,9942 229TH LN NE,98053,,REDMOND,-122.0355316,47.68878167,8,3030,3,2,1,0,2002,0,URPSO,6849,R,2
3/1/07,699950,1,3,40,R1,18635 NE 21ST ST,98052,REDMOND,REDMOND,-122.0907454,47.62862417,8,2270,4,1,1,1,1975,0,R3,11967,R,2
3/1/07,566705,1,3,,R1,13841 231ST LN NE,98053,,REDMOND,-122.0299234,47.72340403,8,1850,2,1,0,1,2007,0,URPSO,4572,R,2
3/1/07,554000,1,3,,R1,5917 158TH WAY NE,98052,REDMOND,REDMOND,-122.1297127,47.66038391,8,2260,4,2,0,1,1979,0,R4,5850,R,2
3/1/07,490000,1,3,,R2,8303 233RD PL NE,98053,,REDMOND,-122.0289527,47.67687836,7,1630,3,2,1,0,2005,0,URPSO,3274,R,2
3/2/07,875824,1,3,,R1,13939 MORGAN DR NE,98053,,REDMOND,-122.0333405,47.72549243,9,3540,3,2,1,0,2007,0,URPSO,8558,R,2
3/2/07,771979,1,3,,R1,13856 MORGAN DR NE,98053,,REDMOND,-122.031976,47.72426331,8,2390,2,2,1,0,2007,0,URPSO,7489,R,2
3/2/07,617000,1,3,,R1,2015 177TH AVE NE,98052,REDMOND,REDMOND,-122.1039338,47.62815255,8,2740,4,1,0,2,1976,0,R3,12160,R,2
3/2/07,543644,1,3,,R1,13835 231ST LN NE,98053,,REDMOND,-122.0299019,47.72327091,8,1560,2,2,0,0,2007,0,URPSO,4580,R,2
3/2/07,489000,1,3,,R1,15620 NE 113TH CT,98052,REDMOND,REDMOND,-122.1307009,47.70191526,8,1520,3,1,0,1,1983,0,R4,14240,R,2
3/2/07,465000,1,3,,R1,7109 134TH AVE NE,98052,REDMOND,REDMOND,-122.161711,47.66906533,7,850,1,1,0,0,2008,0,R6,7365,R,2
3/2/07,465000,1,3,,R1,7109 134TH AVE NE,98052,REDMOND,REDMOND,-122.161711,47.66906533,7,2040,4,1,0,1,1966,0,R6,7365,R,2
3/2/07,445000,1,3,,R1,6917 149TH AVE NE,98052,REDMOND,REDMOND,-122.1417317,47.66755144,8,1850,3,1,0,1,1975,0,R5,11000,R,2
3/2/07,349999,1,3,,R1,14338 WOODINVILLE REDMOND RD NE,98052,,REDMOND,-122.1380534,47.73096535,10,9360,4,3,1,1,2009,0,RA2.5SO,45738,R,2
3/3/07,550000,1,3,,R1,8818 230TH WAY NE,98053,,REDMOND,-122.0336165,47.68074915,7,2480,4,2,1,0,2005,0,URPSO,5010,R,2
3/5/07,849950,1,3,,R1,12028 175TH CT NE,98052,REDMOND,REDMOND,-122.1067019,47.70840411,9,3440,4,2,1,0,2007,0,R4,6257,R,2
3/5/07,724950,1,3,,R1,11656 173RD PL NE,98052,REDMOND,REDMOND,-122.1084518,47.70474978,9,3570,4,2,1,0,2006,0,R4,6581,R,2
3/5/07,249000,1,3,49,R3,3852 E AMES LAKE DR NE,98053,,REDMOND,-121.9538313,47.64391178,7,3070,3,2,0,1,2008,0,RA5,20485,R,2
3/6/07,848950,1,3,,R1,15429 NE 106TH WAY,98052,REDMOND,REDMOND,-122.1337101,47.69463472,9,3050,4,2,1,0,2007,0,R4/C,6530,R,2
3/6/07,681521,1,3,,R1,23158 NE DEVON WAY,98053,,REDMOND,-122.0303895,47.72396212,8,2170,2,2,1,0,2007,0,URPSO,6602,R,2
3/6/07,503675,1,3,,R1,13020 WOODINVILLE REDMOND RD NE,98052,,REDMOND,-122.1336361,47.7171628,7,2130,3,1,0,1,1952,0,RA2.5SO,36396,R,2
3/7/07,1217000,1,3,,R1,10320 210TH AVE NE,98053,,REDMOND,-122.0582872,47.69133779,9,4770,5,2,0,1,1977,0,RA5P,107157,R,2
3/7/07,887950,1,3,,R1,12025 175TH CT NE,98052,REDMOND,REDMOND,-122.1072525,47.70838264,9,3780,4,2,0,1,2006,0,R4,9193,R,2
3/7/07,840850,1,3,,R1,13212 NE 93RD ST,98052,REDMOND,REDMOND,-122.1634798,47.68489194,9,2900,5,2,1,0,2006,0,R5,7910,R,2
3/7/07,840000,1,3,,R1,23211 NE 78TH WAY,98053,,REDMOND,-122.0287346,47.67205906,9,3070,4,3,0,0,1992,0,RA5,29280,R,2
3/7/07,735000,1,3,,R1,3400 E AMES LAKE DR NE,98053,,REDMOND,-121.955437,47.63860093,9,3270,4,2,1,0,2007,0,RA5,21270,R,2
3/7/07,699950,1,4,41,R1,18635 NE 21ST ST,98052,REDMOND,REDMOND,-122.0907454,47.62862417,8,2270,4,1,1,1,1975,0,R3,11967,R,2
3/7/07,660000,1,3,,R1,14918 NE 74TH CT,98052,REDMOND,REDMOND,-122.1414472,47.67139369,9,2590,3,2,1,0,1988,0,R5,7725,R,2
3/7/07,573000,1,3,,R1,6767 191ST PL NE,98052,REDMOND,REDMOND,-122.0841467,47.66550731,9,1780,3,2,1,0,2004,0,R12,3269,R,2
3/8/07,1450000,1,3,,R1,2330 259TH AVE NE,98053,,REDMOND,-121.992732,47.62917173,11,6310,3,2,1,0,1995,0,RA5,370232,R,2
3/9/07,860000,1,3,,R1,3450 260TH AVE NE,98053,,REDMOND,-121.9906833,47.64070967,10,3680,3,1,1,1,1990,0,RA5,60216,R,2
3/9/07,725000,1,3,,R1,17525 NE 120TH WAY,98052,REDMOND,REDMOND,-122.1060302,47.70756633,9,2900,3,2,0,1,2007,0,R4,6955,R,2
3/9/07,570000,1,3,,R1,9422 225TH WAY NE,98053,,REDMOND,-122.0402343,47.68421369,7,2755,4,2,1,0,2002,0,URPSO,4383,R,2
3/9/07,515866,1,3,,R1,13717 MORGAN DR NE,98053,,REDMOND,-122.0307378,47.7218511,8,1900,2,2,1,0,2007,0,URPSO,3531,R,29
3/9/07,495000,1,3,,R1,14920 NE 64TH ST,98052,REDMOND,REDMOND,-122.1403382,47.66389257,8,2010,4,1,0,2,1974,0,R5,8400,R,2
3/9/07,450000,1,3,,R1,14238 NE 80TH PL,98052,REDMOND,REDMOND,-122.1493927,47.6759399,7,1660,3,1,0,1,1984,0,R5,10285,R,2
3/9/07,449000,1,3,40,R1,23023 NE 130TH ST,98053,,REDMOND,-122.0321742,47.71429358,8,1440,2,1,0,1,2005,0,URPSO,4225,R,29
3/9/07,319500,1,22,15,R1,10603 164TH AVE NE,98052,REDMOND,REDMOND,-122.1213788,47.69504705,8,1670,3,1,0,2,1977,0,R6,7104,R,2
3/12/07,950000,1,3,,R1,6744 214TH AVE NE,98053,,REDMOND,-122.0547625,47.66603805,10,3210,3,3,1,0,1987,0,RA5,28351,R,2
3/12/07,888000,1,3,,R1,6217 214TH AVE NE,98053,,REDMOND,-122.0548385,47.66270253,9,3380,5,2,1,0,1999,0,RA5,27361,R,2
3/12/07,808000,1,3,,R1,19711 NE 58TH PL,98053,,REDMOND,-122.0770002,47.65894762,10,3460,3,2,1,0,1991,0,RA5,39601,R,2
3/12/07,595000,1,3,,R1,22432 NE 102ND PL,98053,,REDMOND,-122.0418973,47.69037376,7,3080,3,2,1,0,2001,0,URPSO,5524,R,2
3/12/07,429500,1,3,,R1,10402 171ST AVE NE,98052,REDMOND,REDMOND,-122.1112788,47.69312492,7,1680,4,1,0,1,1969,0,R6,10625,R,2
3/12/07,406750,1,3,,R1,23713 NE 134TH PL,98053,,REDMOND,-122.0218616,47.71888526,8,1300,2,2,0,0,2007,0,URPSO,4110,R,29
3/13/07,739950,1,3,,R1,17521 NE 120TH WAY,98052,REDMOND,REDMOND,-122.10651,47.70755815,9,2930,3,2,0,1,2006,0,R4,6955,R,2
3/13/07,610000,1,3,,R1,10909 154TH AVE NE,98052,REDMOND,REDMOND,-122.1339992,47.6982821,8,2220,4,1,1,1,1980,0,R1,17935,R,2
3/13/07,575000,1,3,,R1,14410 NE 76TH ST,98052,REDMOND,REDMOND,-122.1468068,47.67297202,8,1870,4,1,0,2,1975,0,R5,12418,R,2
3/13/07,569950,1,3,,R1,8343 233RD PL NE,98053,,REDMOND,-122.0293776,47.67736952,7,2020,4,2,1,0,2005,0,URPSO,4169,R,2
3/13/07,490000,1,3,,R2,8232 233RD PL NE,98053,,REDMOND,-122.0281707,47.67666108,7,1630,3,2,1,0,2005,0,URPSO,2913,R,2
3/14/07,714678,1,3,,R1,13874 MORGAN DR NE,98053,,REDMOND,-122.0312024,47.72425069,8,2170,2,2,1,0,2007,0,URPSO,6544,R,2
3/14/07,603726,1,3,,R1,13711 MORGAN DR NE,98053,,REDMOND,-122.0307079,47.72174908,8,1790,2,1,0,1,2007,0,URPSO,4503,R,29
3/14/07,564000,1,3,,R1,17412 NE 33RD ST,98052,REDMOND,REDMOND,-122.1077229,47.63943747,8,2680,5,1,0,2,1972,0,R4,18589,R,2
3/14/07,550000,1,3,,R1,25025 NE 52ND PL,98053,,REDMOND,-122.0047518,47.65351866,7,2080,3,1,0,1,1985,0,RA5,113691,R,2
3/14/07,459950,1,3,,R1,15611 NE 109TH ST,98052,REDMOND,REDMOND,-122.1315578,47.69772856,7,1660,4,2,0,1,1977,0,R6,7752,R,2
3/14/07,293504,1,3,54,R1,23542 NE TWINBERRY WAY,98053,,REDMOND,-122.0247461,47.71941982,8,1300,2,2,0,0,2007,0,URPSO,3798,R,29
3/15/07,874000,1,3,,R1,17331 NE 24TH ST,98052,REDMOND,REDMOND,-122.1082859,47.63074273,9,3200,4,2,1,0,2006,0,R3,12100,R,2
3/15/07,650000,1,3,15,R1,17150 AVONDALE WAY NE,98052,REDMOND,REDMOND,-122.1109587,47.67320641,7,1240,3,2,0,0,1922,0,BC,11962,R,2
3/15/07,644950,1,3,,R1,2873 W LAKE SAMMAMISH PKWY NE,98052,REDMOND,REDMOND,-122.0937021,47.63608612,10,2710,4,1,1,2,1975,0,R4,11761,R,2
3/15/07,565000,1,3,,R1,15703 NE 113TH CT,98052,REDMOND,REDMOND,-122.1299696,47.7014625,8,1870,4,1,1,1,1983,0,R4,13958,R,2
3/15/07,500000,1,3,,R1,8257 233RD PL NE,98053,,REDMOND,-122.0289276,47.67678443,7,1690,3,2,1,0,2005,0,URPSO,3827,R,2
3/15/07,454950,1,3,,R1,10129 162ND PL NE,98052,REDMOND,REDMOND,-122.1226656,47.69120573,7,1570,3,1,0,1,1968,0,R6,9680,R,2
3/15/07,345992,1,3,54,R1,23536 NE TWINBERRY WAY,98053,,REDMOND,-122.0248799,47.71946476,8,1510,3,2,0,0,2007,0,URPSO,4193,R,29
3/15/07,130000,1,3,,R1,3518 279TH AVE NE,98053,,REDMOND,-121.9652193,47.64019233,7,2120,3,2,1,0,2007,0,RA5,15297,R,2
3/16/07,761990,1,3,,R1,12034 179TH PL NE,98052,REDMOND,REDMOND,-122.1005755,47.70790045,9,3100,4,2,1,0,2006,0,R4,6564,R,2
3/16/07,755000,1,3,,R1,18215 NE 99TH WAY,98052,REDMOND,REDMOND,-122.0996227,47.68881562,9,3080,3,2,1,0,1990,0,R4,12968,R,2
3/16/07,582000,1,3,,R1,9151 227TH AVE NE,98053,,REDMOND,-122.0371398,47.68236464,7,2580,4,2,1,0,2003,0,URPSO,4080,R,2
3/16/07,430000,1,3,,R1,26030 NE 40TH ST,98053,,REDMOND,-121.990717,47.64453855,6,1090,2,1,0,1,1903,2003,RA5,85377,R,2
3/17/07,1150000,1,3,,R1,24025 NE ADAIR RD,98053,,REDMOND,-122.0193697,47.7078433,9,2680,2,2,1,0,2006,0,URPSO,11214,R,2
3/19/07,1070300,1,3,,R1,17203 NE 115TH CT,98052,REDMOND,REDMOND,-122.110684,47.70314596,10,3370,4,3,1,0,2007,0,R4,7121,R,2
3/19/07,745000,1,3,,R1,24509 NE 118TH PL,98053,,REDMOND,-122.012095,47.70262924,8,2170,2,2,1,0,2005,0,URPSO,6745,R,2
3/19/07,431000,1,3,,R1,13327 NE 75TH ST,98052,REDMOND,REDMOND,-122.1615524,47.67145105,7,1560,3,1,0,0,1977,0,R6,7400,R,2
3/20/07,970000,1,3,,R1,23904 NE 69TH PL,98053,,REDMOND,-122.0207779,47.66738361,10,4440,4,3,1,0,1991,0,RA5,40808,R,2
3/20/07,769950,1,3,,R1,17280 NE 120TH WAY,98052,REDMOND,REDMOND,-122.1102027,47.70815831,9,3060,4,2,0,1,2006,0,R4,9639,R,2
3/20/07,621101,1,2,,R1,17816 NE 25TH ST,98052,REDMOND,REDMOND,-122.1011695,47.63286391,8,2050,3,1,0,1,1972,0,R3,12000,R,2
3/20/07,621101,1,26,40,R1,17816 NE 25TH ST,98052,REDMOND,REDMOND,-122.1011695,47.63286391,8,2050,3,1,0,1,1972,0,R3,12000,R,2
3/20/07,600000,1,3,,R1,11805 132ND PL NE,98052,REDMOND,REDMOND,-122.1640743,47.70651524,8,1800,3,1,0,1,1987,0,R4,11200,R,2
3/20/07,503000,1,3,,R1,8249 233RD PL NE,98053,,REDMOND,-122.0288866,47.67669094,7,1630,3,2,1,0,2005,0,URPSO,4146,R,2
3/20/07,476910,1,3,,R1,23566 NE TWINBERRY WAY,98053,,REDMOND,-122.0244021,47.71919172,8,1440,3,2,0,0,2007,0,URPSO,3900,R,29
3/20/07,339000,12,3,,R1,2619 175TH AVE NE,98052,REDMOND,REDMOND,-122.106556,47.63449149,8,1350,2,2,0,0,1975,0,R5,2560,R,29
3/20/07,1000,1,15,18 51,R1,22340 NE 65TH PL,98053,,REDMOND,-122.0406923,47.66467465,9,4610,4,2,0,2,2015,0,RA5,95989,R,300
3/21/07,849950,1,3,,R1,13424 NE 83RD ST,98052,REDMOND,REDMOND,-122.1602753,47.6776063,10,3400,4,2,1,0,2007,0,R4,9334,R,2
3/21/07,715000,1,3,,R1,22319 NE 111TH PL,98053,,REDMOND,-122.0425547,47.69677796,9,2980,4,2,1,0,1991,0,RA5,44431,R,2
3/21/07,513565,1,3,,R1,13766 MORGAN DR NE,98053,,REDMOND,-122.0310533,47.72302269,8,1900,2,2,1,0,2007,0,URPSO,3604,R,29
3/21/07,497000,1,3,,R2,8142 233RD PL NE,98053,,REDMOND,-122.027323,47.67568404,7,1630,3,2,1,0,2005,0,URPSO,3193,R,2
3/22/07,720000,1,3,,R1,13568 ADAIR CREEK WAY NE,98053,,REDMOND,-122.0253241,47.72026952,8,2380,2,2,1,0,2007,0,URPSO,6503,R,2
3/22/07,463450,1,3,,R1,10621 169TH AVE NE,98052,REDMOND,REDMOND,-122.1149106,47.69596837,7,1400,3,1,0,0,1969,0,R6,7360,R,2
3/22/07,460000,1,3,,R1,5710 155TH AVE NE,98052,REDMOND,REDMOND,-122.133317,47.65809476,7,1290,2,2,0,1,1967,0,R5,9192,R,2
3/23/07,580000,1,3,,R1,16535 NE 96TH CT,98052,REDMOND,REDMOND,-122.1193504,47.6861935,9,2080,4,2,1,0,1992,0,R5,9157,R,2
3/23/07,525000,1,3,,R1,14208 NE 64TH CT,98052,REDMOND,REDMOND,-122.150231,47.66431078,8,2080,4,1,0,1,1969,0,R6,10350,R,2
3/26/07,950000,1,3,,R1,24649 NE 22ND ST,98074,SAMMAMISH,REDMOND,-122.0101758,47.62870414,11,3920,4,2,1,0,1999,0,R1,14798,R,2
3/26/07,808090,1,3,,R1,16582 NE 120TH WAY,98052,REDMOND,REDMOND,-122.1191819,47.70667228,9,3080,3,2,1,0,2007,0,R4,5760,R,2
3/26/07,799950,1,3,,R1,17276 NE 120TH WAY,98052,REDMOND,REDMOND,-122.1102462,47.70796219,9,3070,4,2,1,0,2006,0,R4,7700,R,2
3/26/07,769950,1,3,,R1,17529 NE 120TH WAY,98052,REDMOND,REDMOND,-122.1054952,47.70754131,9,3070,4,2,1,0,2007,0,R4,7006,R,2
3/26/07,745000,1,3,,R1,11012 169TH PL NE,98052,REDMOND,REDMOND,-122.1138913,47.6989034,9,2770,3,2,1,0,1996,0,R4,9421,R,2
3/26/07,699000,1,3,,R1,23031 NE 139TH CT,98053,,REDMOND,-122.0311943,47.72470559,8,2300,2,2,1,0,2007,0,URPSO,7083,R,2
3/26/07,425229,1,3,,R1,23560 NE TWINBERRY WAY,98053,,REDMOND,-122.0242772,47.71933822,8,1350,2,2,0,0,2007,0,URPSO,3839,R,29
3/27/07,457000,1,3,,R1,9318 169TH PL NE,98052,REDMOND,REDMOND,-122.1140944,47.68513367,7,1370,3,1,0,1,1977,0,R5,10450,R,2
3/27/07,455000,1,3,,R2,8200 233RD PL NE,98053,,REDMOND,-122.0278794,47.67623409,7,1630,3,2,1,0,2005,0,URPSO,3286,R,2
